,sid,actions,action_times,game_time,n_actions,game_time_to_first_action,game_type,env_type,distr_type,centering_type,game_idx,gave_up,is_tutorial
995,w2xl3clzzx,"[3, 4, 1, 1, 4, 4, 4, 4, 4, 3, 3, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, -1]","[20.286, 21.119, 22.069, 22.678, 23.262, 23.694, 24.39, 24.878, 25.557, 26.261, 26.798, 27.672, 28.334, 30.326, 31.172, 31.646, 32.15, 32.566, 33.07, 33.702, 34.238, 36.195]",36.195,22,20.286,Tutorial8,Tutorial8,0,tutorial,tutorial7,0,True
996,syj4c39421,"[3, 3, 2, 2, 2, 2, 1, 4, 4, 3, 4, 4, 1, 4, 1, 3, 3, 2, 2, 2, 1, 4, 4, 3, 4, 1, 1, -1, 2, 2, 2, 1, 1, 1, 4, 4, 2, 3, 3, 3, 3, 3, 2, 4, 4, 3, 4, 4, 2, 2, 4, 1, 3, 4, 1, 1, 1, 3, 3, 2, 2, 2, 2, 2, 1, 4, 4, 4, 3, 4, 1, 2, 1, 4, 2, 2, 3, 3, 3, 3, 4, 1, 4, 1, 4, 4, 4, 2, 2, 4, 3, 3, 3, 3, 3, 1, 4, 2, 4, 1, 4, 2, 4, -1, 2, 1, 2, 3, 3, 3, 3, 3, 3, 4, 4, 1, 4, 4, 3, 2, 1, 1, 2, 2, 4, 4, 4, 1, 4, 3, 3, 1, 1, 2, 2, 3, 2, 2, 2, 1, 4, 4, 4, 4, 1, 4, 3, 3, 3, 1, 1, 2, 2, 2, 2, 4, 1, -1, 2, 3, 3, 2, 2, 2, 1, 4, 4, 3, 4, 1, 1, 2, 1, 4, 4, 3, 4, 1, 2, 1, 3, 2, 3, 3, 4, 3, 4, 1, 1, 1, 1, 4, 1, 4, 2, 1, 3, 2, 1, 4, 4, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2]","[3.776, 3.953, 4.25, 4.429, 4.591, 5.156, 5.429, 5.711, 5.902, 7.196, 7.438, 7.657, 8.052, 8.377, 9.192, 9.517, 9.694, 9.901, 10.082, 10.297, 10.515, 10.699, 10.868, 11.193, 11.498, 11.765, 11.955, 13.859, 14.614, 15.33, 16.084, 16.459, 16.619, 16.789, 16.96, 17.12, 17.692, 17.83, 18.023, 18.2, 18.395, 18.917, 19.188, 20.703, 20.916, 22.523, 22.725, 22.949, 23.78, 23.944, 24.157, 24.37, 24.768, 24.902, 25.508, 25.743, 26.16, 26.852, 27.143, 27.54, 27.717, 27.887, 28.049, 28.25, 28.575, 28.856, 29.155, 29.673, 30.093, 30.448, 30.795, 31.06, 31.294, 34.457, 35.109, 35.485, 35.695, 35.926, 36.1, 36.284, 36.452, 36.708, 36.869, 36.982, 37.156, 37.511, 37.737, 37.865, 38.263, 38.516, 38.67, 38.861, 39.01, 39.163, 39.324, 39.533, 39.612, 39.726, 39.885, 39.992, 40.104, 40.222, 40.356, 41.196, 42.201, 42.603, 44.759, 48.144, 48.403, 48.585, 48.758, 48.929, 49.205, 49.601, 49.922, 50.146, 50.368, 50.578, 50.771, 51.623, 51.813, 52.031, 52.953, 53.145, 53.309, 53.51, 53.683, 53.827, 54.028, 54.221, 54.375, 54.664, 54.808, 54.928, 55.106, 55.275, 55.485, 55.652, 56.282, 56.48, 56.686, 56.84, 56.97, 57.13, 57.341, 57.517, 57.735, 57.893, 58.037, 59.365, 59.558, 61.444, 61.614, 61.853, 69.03, 69.611, 70.009, 73.679, 76.574, 77.067, 77.401, 77.669, 77.89, 78.55, 78.86, 79.044, 79.241, 79.485, 79.669, 79.878, 80.069, 83.544, 83.835, 84.063, 84.264, 84.476, 84.66, 84.921, 85.523, 85.858, 88.004, 88.278, 88.487, 88.703, 89.149, 89.43, 89.691, 91.043, 91.628, 92.619, 93.226, 94.915, 95.343, 95.567, 96.23, 96.572, 96.975, 97.219, 97.477, 97.979, 98.287, 98.503, 98.723, 99.209, 99.408, 99.601, 99.785, 99.96, 100.111, 100.347, 100.512]",100.53,211,3.776,Env14D1,Env14,1,"you,replace",12,0,False
997,w2xl3clzzx,"[3, 3, 4, 4, 4, 4, 4, 1, 2, 1, 4, 3, 3, 2, 2, 2, 2, 1, 2, 1, 4, 4, 4, 4, 4, 2, 2, 2, 2, 1, 1, 1, -1]","[39.741, 40.117, 40.574, 40.869, 41.31, 41.798, 42.166, 42.878, 43.998, 44.646, 45.246, 46.246, 46.638, 47.117, 47.637, 48.14, 49.204, 49.861, 50.829, 51.14, 52.204, 52.636, 53.252, 53.525, 54.34, 55.284, 56.501, 58.406, 59.078, 60.022, 60.622, 61.23, 63.093]",63.093,33,39.741,Tutorial9,Tutorial9,0,tutorial,tutorial8,0,True
998,syj4c39421,"[3, 3, 2, 2, 4, 3, 4, 4, 2, 2, 1, 1, 2, 4, 4, 3, 2, 3, 1, 2, 2, 4, 2, 3, 4, 1, 4, 3, 4, 2, 1, 1, 2, 3, 3, 3, 3, 3, 3, 2, 3, 4, 1, 1, 1, 1, 4, 3]","[2.175, 2.492, 3.167, 5.001, 6.341, 7.71, 9.757, 9.952, 10.294, 10.487, 12.212, 12.638, 12.95, 13.367, 13.941, 14.824, 16.572, 17.05, 17.712, 18.054, 18.25, 18.669, 19.09, 19.329, 19.532, 19.813, 20.018, 20.263, 20.775, 21.421, 22.28, 22.663, 22.885, 23.085, 23.256, 23.404, 23.554, 23.702, 23.854, 24.122, 24.304, 24.516, 24.793, 24.945, 25.113, 25.256, 25.443, 25.62]",25.639,48,2.175,Env13D0,Env13,0,"you,win",13,0,False
999,syj4c39421,"[4, 4, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 4, 4, 4, 4, 4, 4, 2, 2, 2, 3, 3, 3, 3, 3, 4, 3, 2, 2, 1, 2, 3, 3, 4, 4, 4, 4, 4, 3, 2, 2, 2, 1, 1, 1, 1, 4, 4, 4]","[1.021, 4.919, 5.461, 5.613, 5.798, 5.981, 6.335, 7.039, 7.227, 7.377, 7.528, 8.329, 8.51, 15.374, 15.628, 15.875, 16.832, 17.034, 17.337, 18.063, 18.501, 19.145, 19.393, 19.584, 19.757, 19.94, 20.122, 20.413, 20.606, 20.898, 21.077, 21.267, 21.471, 21.643, 21.812, 22.03, 22.21, 22.377, 22.545, 22.722, 22.866, 23.052, 23.22, 23.364, 23.791, 23.984, 24.132, 24.297, 24.531, 24.693, 24.847]",24.866,51,1.021,Env11D1,Env11,1,"replace,win",14,0,False
1000,loau1ns808,"[3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 4, 4, -1, 1, 2, 2, 3, 3, 3, 3, 3, 3, 1, 1, 4, 4, 2, 2, 2, -1, 1, 4, 4, 2, 3, 3, 4, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 2, 2, 4, 1, 1, -1, 3, 3, 1, 1, 1, 1, 2, -1, 1, 2, 2, 3, 3, 1, 2, 2, 4, 1, 4, 3, 2, 2, 3, 3, 4, 2, 1, 4, 4, 2, 2, 1, 4, 2, -1, 3, 4, 3, 1, 1, 4, 4, -1, 2, 2, 3, 4, 4, 1, 3, 3, 3, 3, 1, 1, 2, 2, 1, 4, 1, 2, 1, -1, 2, 2, 3, 4, 4, 3, 1, 1, 2, 1, 2, 1, 1, 2, 2, 4, 4, -1, 1, 3, 3, 2, 2, 1, 4, 4, 3, 3, 3, 2, 2, 4, 4, 1, 1, 1, 2, 2, 3, -1, 1, 2, 2, 1, 2, 4, 4, 4, 4, 3, 3, 2, 1, 4, 4, 4, 4, 1, 2, 2, 2, 1, 4, 3, 3, 3, 3, 3, -1]","[32.28, 34.959, 39.207, 39.975, 40.896, 42.032, 44.152, 44.463, 44.959, 45.2, 46.271, 46.656, 49.127, 53.575, 54.151, 54.607, 55.215, 55.623, 56.207, 58.055, 58.679, 59.351, 61.2, 61.8, 62.727, 63.055, 63.351, 63.783, 64.047, 65.576, 69.616, 70.415, 70.751, 73.855, 74.303, 74.695, 75.391, 76.255, 76.695, 77.495, 79.335, 90.144, 90.487, 97.679, 98.015, 98.903, 99.263, 99.559, 99.895, 100.584, 104.455, 104.807, 106.328, 118.408, 118.743, 122.167, 122.639, 123.231, 123.623, 124.52, 126.143, 128.215, 128.791, 129.216, 129.943, 131.343, 132.247, 132.744, 133.031, 134.152, 140.576, 141.327, 142.063, 143.231, 148.184, 149.311, 149.591, 153.655, 154.104, 155.759, 156.391, 156.839, 158.199, 158.575, 159.007, 159.431, 159.839, 161.919, 165.416, 166.407, 171.623, 175.791, 176.207, 176.775, 177.863, 179.367, 200.231, 200.72, 208.896, 209.463, 209.784, 210.487, 214.175, 214.543, 216.904, 218.079, 219.2, 220.48, 220.855, 221.223, 221.543, 221.904, 222.423, 222.983, 225.567, 227.8, 230.463, 232.055, 234.111, 242.231, 242.527, 243.367, 244.231, 244.791, 245.303, 245.823, 246.295, 246.735, 252.151, 252.471, 252.671, 253.071, 253.311, 254.863, 268.424, 270.495, 272.239, 274.487, 274.887, 275.743, 277.919, 279.447, 280.991, 283.335, 284.791, 285.959, 286.527, 287.687, 287.927, 288.623, 289.095, 289.943, 290.199, 290.463, 290.735, 293.103, 295.239, 295.663, 296.263, 297.127, 297.615, 298.639, 298.935, 299.239, 300.8, 302.103, 302.407, 307.287, 308.799, 309.511, 309.783, 310.007, 310.415, 311.087, 311.711, 313.231, 313.463, 314.447, 315.527, 316.031, 316.223, 316.375, 316.495, 316.631, 319.591]",319.591,185,32.28,Tutorial7,Tutorial7,0,tutorial,tutorial6,0,True
1001,w2xl3clzzx,"[1, 3, 4, 1, 3, 3, 4, 1, 2, 2, 1, 4, 4, 4, 4, 3, 3, 2, 2, 2, 3, 3, 2, 2, -1, 4, -1, 3, 3, 3, 3, 4, 3, 4, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 2, -1]","[20.105, 21.168, 22.08, 22.825, 23.545, 25.057, 25.473, 26.168, 27.241, 27.665, 27.953, 28.623, 28.975, 29.312, 29.688, 30.665, 31.665, 33.448, 33.849, 34.168, 34.953, 35.236, 35.865, 36.225, 38.184, 45.369, 47.967, 48.554, 49.032, 49.44, 49.992, 50.48, 51.28, 51.832, 52.473, 52.904, 53.32, 53.688, 54.192, 55.232, 55.879, 56.497, 56.976, 57.752, 62.152, 64.032]",64.032,46,20.105,Tutorial10,Tutorial10,0,tutorial,tutorial9,0,True
1002,4wtxsozwlp,"[2, 2, 2, 1, 3, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 1, 4, 4, 3, -1, 3, 3, 3, 2, 1, 1, 1, 2, 2, 1, 4, 3, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, -1, 2, 2, 3, 3, 3, 4, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 2, 1, 4, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 1, 4, 2, 1, 4, 4, 4, 2, 4, 1, 1, 1, 1, 2, 1, 2, 3, 3, 3, 3, 4, 3, 4, 1, 1, 1, 2, 1, -1, 3, 3, 3, 2, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 2, 1, 4, 4, -1, 3, 3, 3, 2, 1, 1, 1, 1, 1, 3, 3, 2, 1, 1, 2, 1, 4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 4, 1, 1, 4, 4, 3, 3, 3, 3, 2, 2, 2, 3, 3, 1, 1, 4, 2, 3, 3, 3, 4, 4, 1, 4, 1, 1, 1, 2, 1, 2, 2, 4, 2, 3, 4, 4, 2, 3, 3, 4, 3, 4, 1, 3, 2, 2]","[27.106, 27.314, 27.578, 28.114, 29.842, 30.402, 30.89, 31.442, 31.866, 32.458, 33.498, 33.81, 34.266, 34.786, 35.306, 35.698, 36.138, 36.498, 38.962, 41.751, 43.01, 43.482, 43.906, 44.346, 44.898, 45.274, 45.698, 46.17, 46.642, 47.25, 47.706, 48.73, 49.17, 49.642, 50.018, 50.49, 51.066, 52.258, 52.922, 53.69, 54.65, 56.202, 63.493, 65.434, 65.794, 66.378, 66.674, 67.178, 67.538, 68.074, 68.386, 68.714, 69.106, 69.49, 70.978, 71.306, 71.65, 72.138, 72.498, 72.954, 73.458, 73.866, 74.602, 74.89, 75.106, 75.33, 75.562, 76.194, 77.042, 77.386, 77.618, 77.81, 78.01, 78.25, 78.706, 79.178, 79.618, 81.498, 82.002, 82.49, 83.418, 85.41, 85.801, 86.586, 87.37, 88.138, 89.242, 90.29, 90.698, 91.153, 92.114, 95.866, 96.193, 96.513, 97.482, 98.129, 99.537, 100.201, 100.657, 100.954, 101.265, 101.977, 104.313, 105.744, 107.85, 108.113, 108.441, 108.929, 109.465, 109.673, 109.873, 110.169, 110.673, 111.209, 111.505, 111.809, 112.169, 112.609, 113.049, 113.737, 114.665, 114.945, 117.366, 118.546, 118.825, 119.233, 120.713, 121.137, 121.401, 121.697, 122.017, 122.393, 122.937, 123.633, 123.961, 124.321, 124.761, 125.297, 125.769, 126.257, 126.801, 127.105, 127.353, 127.633, 128.041, 128.609, 133.401, 133.681, 133.929, 134.153, 134.369, 134.577, 134.809, 135.377, 135.753, 136.473, 138.569, 142.241, 143.217, 143.513, 143.793, 144.049, 144.817, 145.289, 145.569, 146.153, 147.185, 147.473, 147.721, 148.257, 148.681, 148.945, 149.577, 149.905, 150.329, 150.673, 151.017, 151.409, 154.129, 154.617, 156.297, 161.777, 162.137, 164.577, 164.937, 166.273, 167.729, 168.121, 168.377, 168.921, 169.633, 170.009, 170.545, 171.249, 171.625, 172.113, 173.497, 174.313, 174.721, 175.129, 175.441, 175.881, 176.601, 176.929, 177.353, 177.625, 178.145, 178.689, 179.009, 179.369, 180.089, 180.465, 180.921, 181.657, 181.977, 182.305]",182.377,216,27.106,Env9D1,Env9,1,"float,win",1,0,False
1003,4wtxsozwlp,"[4, 4, 4, 4, 4, 2, 1, 1, 4, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]","[7.206, 7.774, 8.406, 10.694, 11.246, 11.87, 12.262, 13.006, 13.774, 14.246, 14.574, 14.854, 15.03, 15.174, 15.502, 16.19, 16.43, 16.662, 16.886, 17.102, 17.326, 17.734, 18.198, 18.566, 19.006, 19.19, 19.501, 19.646, 19.79, 20.118, 20.59, 20.95, 21.326, 21.654, 22.422, 22.646, 22.846, 23.006, 23.166, 23.318, 23.918, 24.198, 24.39, 24.542, 24.686, 24.83, 24.998]",25.072,47,7.206,Env4D0,Env4,0,win,2,0,False
1004,loau1ns808,"[3, 4, 4, 4, 1, 1, 1, 3, -1, 1, 1, 1, 1, 1, -1, 3, 1, 1, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 1, 1, 1, 1, 3, 3, 2, 3, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 2, 2, 2, -1]","[28.392, 29.127, 29.511, 30.783, 33.263, 33.559, 33.791, 34.919, 36.871, 44.064, 44.287, 44.487, 44.927, 45.199, 46.448, 65.447, 65.951, 66.255, 66.663, 66.903, 67.063, 67.183, 67.423, 68.543, 69.023, 69.591, 74.871, 76.303, 77.167, 77.503, 78.359, 80.791, 87.743, 90.303, 95.263, 98.975, 99.503, 100.111, 100.375, 100.575, 100.975, 105.775, 106.151, 108.159, 109.271, 110.895, 111.503, 112.591, 112.767, 112.919, 113.063, 116.463]",116.463,52,28.392,Tutorial8,Tutorial8,0,tutorial,tutorial7,0,True
1005,4wtxsozwlp,"[4, 4, 4, 4, 1, 1, 2, 1, 4, 4, 4, -1, 3, 3, 4, 1, 4, 3, 4, 1, 1, 4, 1, 3, 2, 1, 2, 1, 4, 4, 3, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 3]","[12.805, 13.061, 13.325, 13.653, 14.173, 14.549, 14.877, 15.301, 15.669, 15.933, 16.213, 18.964, 20.341, 20.725, 21.148, 22.684, 23.093, 23.596, 24.037, 24.46, 24.82, 25.54, 25.964, 27.036, 27.364, 27.836, 28.46, 28.884, 29.308, 29.876, 31.052, 31.444, 31.788, 32.092, 32.34, 32.62, 32.86, 33.141, 33.596, 33.86, 34.46, 35.132, 35.404]",35.532,43,12.805,Env3D1,Env3,1,float,3,0,False
1006,4wtxsozwlp,"[2, 2, 3, 2, 2, 3, 3, 4, 1, 1, 4, 3, 3, 4, 2, 3, 3, 1, 1, 1, 1, 2, 3, 3, 3, 3, 3, 3, 2, 3, 4]","[12.178, 12.441, 12.913, 13.241, 13.521, 14.153, 18.217, 18.609, 19.401, 19.809, 20.369, 20.921, 21.817, 23.729, 25.521, 26.257, 26.825, 27.441, 27.817, 28.161, 28.553, 29.161, 29.585, 29.857, 30.025, 30.185, 30.361, 30.753, 31.409, 31.913, 32.417]",32.562,31,12.178,Env13D0,Env13,0,"you,win",4,0,False
1007,cp499256ls,"[4, 4, 4, 4, 3, 3, 1, 3, -1, 4, 4, 4, 4, 3, 3, -1, 4, 4, 4, 4, 3, 3, -1, 4, 4, 4, 4, 3, 3, -1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 2, 3, 3, 3, 2, 1, 1, 3, 2, 3, 2, 1, 1, 3, 2, 1, 4, 2, 1, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 4, 4, 4, 4, 4, 3, 1, 1, 2, 3, 2, 2, 2, 2, 2, 1, 4, 4, 4, 4, 1, 1, 4, 4, 3, 3, 4, 3, 2, 3, 4, 3, 2, 2, 1, 1, 1, -1, 3, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 2, 1, 1, 2, 1, 4, 3, 3, 3, 2, 2, 1, 1, 2, 2, 1, 4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 2, 1, 4, 4, 4, 1, 4, 4, 4, 3, 3, 2, 2, 2, 1, 4, 3, 4, 4, 4, 1, 2, 2, 3, 3, 1, 2, 2, 2, 1, 3, 4, 1, 2, 1, 4, 4, 1, 4, 3, 4, 3, 4, 4, 3, 3, 2, 2, 2, 2, 3, 2, 1, 1, 2, 1, 4, 4, 3, 4, 4, 4, 4, 4, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 3, 4, 3, -1, 2, 3, 3, 3, 3, 3, 4, 4, 4, 1, 1, 3, 3, 4, 4, 1, 1, 1, 2, 1, 2, 2, 3, 4, 4, 3, 3, 3, 2, 2, 2, 2, 1, 4, 4, 4, 4, 3, 4, 1, 2, 4, 2, 1, 4, 3, 4, 1, 2, 2, 1, 1, 1, 4, 4, 3, 2, 1, 2, 3, -1, 3, 3, 2, 3, 3, 3, 4, 4, 4, 1, 1, 3, 3, 4, 4, 1, 1, 1, 1, 2, 4, 4, 1, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 4, 4, 3, 4, 1, 4, 1, 1, 4, 2, 1, 1, 1, 2, 3, 4, 3, 3, 3, 1, 4, -1]","[6.654, 7.676, 8.874, 9.728, 20.959, 21.923, 26.072, 27.363, 44.731, 46.87, 47.743, 48.269, 49.142, 49.72, 50.593, 51.854, 53.702, 54.18, 54.677, 55.912, 56.49, 57.833, 58.812, 59.918, 60.466, 61.031, 62.027, 62.93, 64.074, 66.811, 67.739, 68.567, 69.31, 70.243, 71.166, 72.046, 72.768, 73.436, 73.943, 75.353, 76.772, 77.571, 78.447, 79.184, 80.076, 81.019, 82.434, 83.488, 84.402, 85.23, 86.36, 87.065, 88.101, 88.953, 89.694, 90.961, 92.004, 92.792, 93.655, 94.995, 96.799, 97.41, 98.303, 99.105, 99.762, 100.555, 101.362, 102.316, 103.484, 104.032, 104.831, 105.512, 106.062, 106.889, 107.822, 109.46, 110.335, 111.202, 112.389, 113.171, 113.919, 114.711, 115.428, 116.28, 116.939, 117.456, 118.068, 118.605, 120.913, 121.766, 123.244, 123.881, 125.027, 125.881, 127.072, 127.911, 128.755, 129.578, 130.662, 131.451, 132.059, 132.719, 133.466, 134.396, 135.264, 142.563, 145.035, 146.208, 147.17, 147.731, 148.724, 149.393, 150.648, 151.964, 152.624, 153.802, 154.551, 155.655, 156.407, 157.045, 158.341, 159.029, 159.78, 160.826, 161.745, 162.569, 163.074, 164.785, 165.875, 167.649, 168.775, 169.495, 170.325, 171.178, 171.735, 172.538, 173.366, 174.068, 174.757, 175.679, 176.673, 177.608, 178.451, 179.382, 180.324, 181.068, 181.898, 182.73, 183.501, 227.559, 228.085, 228.806, 229.933, 285.308, 286.522, 287.698, 288.618, 289.229, 290.011, 292.158, 294.825, 295.686, 296.477, 298.048, 300.52, 301.423, 302.272, 303.114, 303.761, 304.819, 305.739, 306.349, 306.987, 308.2, 309.134, 310.209, 311.082, 312.095, 312.878, 313.746, 314.438, 315.257, 316.028, 316.756, 317.903, 319.049, 319.88, 320.551, 321.706, 322.303, 323.245, 324.429, 325.57, 326.398, 327.892, 329.361, 330.096, 330.784, 331.731, 332.871, 333.643, 336.43, 338.165, 339.495, 340.128, 340.938, 342.151, 342.91, 344.178, 344.927, 345.464, 346.489, 386.326, 388.203, 389.035, 392.381, 413.728, 414.517, 415.338, 452.936, 455.897, 461.539, 545.653, 546.262, 546.766, 547.274, 548.278, 549.768, 550.672, 551.798, 552.517, 553.289, 554.204, 555.488, 556.474, 557.214, 558.19, 558.856, 559.709, 560.528, 561.988, 562.85, 563.417, 564.989, 565.566, 566.369, 566.906, 567.931, 568.419, 568.954, 570.049, 570.668, 571.187, 572.0, 572.719, 573.661, 574.339, 574.978, 576.226, 577.045, 577.767, 578.822, 583.709, 681.264, 689.046, 690.285, 690.902, 691.906, 693.592, 695.387, 696.41, 697.058, 697.929, 698.467, 699.481, 700.194, 700.982, 701.693, 702.373, 703.295, 704.694, 705.2, 726.899, 729.04, 729.873, 730.837, 731.922, 732.999, 733.648, 734.51, 735.341, 736.082, 737.107, 737.827, 758.506, 759.033, 759.833, 761.927, 763.075, 763.754, 764.401, 765.265, 766.068, 767.083, 768.812, 769.604, 770.341, 771.446, 772.33, 772.949, 773.662, 774.26, 774.95, 775.729, 776.336, 776.996, 778.214, 778.862, 779.684, 781.45, 782.172, 782.861, 783.59, 784.896, 785.922, 786.925, 787.758, 789.715, 790.658, 791.195, 792.412, 792.9, 794.829, 796.239, 797.071, 798.246, 799.475, 800.661, 801.667, 806.786]",806.786,340,6.654,Tutorial3,Tutorial3,0,tutorial,tutorial2,0,True
1008,loau1ns808,"[3, 3, 4, 4, 4, 4, 4, 1, 1, 4, -1, 3, 3, 4, 4, 4, 4, 4, 1, 2, 1, 4, 3, 2, 2, 2, 2, 1, 4, 4, 4, 4, 4, 1, 1, 1, 2, 2, 2, 2, -1]","[26.126, 26.622, 27.062, 27.238, 27.47, 27.814, 28.278, 29.302, 31.182, 33.478, 36.48, 37.678, 37.918, 38.638, 38.846, 39.014, 39.446, 39.99, 40.854, 42.054, 42.67, 43.31, 44.822, 45.262, 45.662, 45.942, 46.655, 47.566, 47.95, 48.142, 48.286, 48.414, 49.582, 51.182, 51.382, 51.678, 52.294, 52.654, 52.846, 53.006, 56.214]",56.214,41,26.126,Tutorial9,Tutorial9,0,tutorial,tutorial8,0,True
1009,loau1ns808,"[3, 4, 4, 4, 2, 3, 3, 3, 3, 4, 1, 1, 1, 1, 1, 3, 2, 1, 2, 2, -1]","[34.126, 35.477, 35.933, 36.309, 46.693, 47.157, 47.461, 47.621, 47.997, 48.989, 49.445, 49.653, 49.837, 50.013, 50.205, 52.469, 52.853, 53.533, 54.989, 55.229, 59.589]",59.589,21,34.126,Tutorial10,Tutorial10,0,tutorial,tutorial9,0,True
1010,cp499256ls,"[3, 4, 1, 4, 1, 4, 4, 4, 3, 1, 1, 1, 3, 3, 1, 1, 2, 2, 2, 2, 2, -1]","[44.865, 45.603, 46.873, 47.877, 48.983, 49.742, 50.865, 51.933, 52.662, 54.097, 54.733, 55.675, 57.392, 58.113, 58.792, 59.299, 59.989, 60.527, 61.065, 61.753, 62.667, 65.135]",65.135,22,44.865,Tutorial4,Tutorial4,0,tutorial,tutorial3,0,True
1011,cp499256ls,"[3, 3, 4, 4, 1, 4, 4, 4, 3, 3, 2, 2, 1, 1, 2, 2, 3, 3, 1, 4, 4, 4, 4, 4, 3, 4, 3, 2, 2, 2, 1, 2, 2, 2, 4, 4, 1, 1, 1, 3, 2, 1, -1]","[15.489, 16.767, 18.162, 19.369, 20.249, 21.336, 21.925, 22.646, 23.853, 24.607, 25.749, 27.526, 28.32, 29.088, 30.689, 31.437, 32.25, 33.682, 34.441, 35.101, 35.94, 36.964, 37.768, 38.475, 39.318, 40.11, 40.812, 41.469, 42.131, 42.8, 43.983, 45.028, 45.648, 46.662, 49.242, 50.692, 51.676, 52.432, 53.649, 54.889, 55.568, 56.624, 63.106]",63.106,43,15.489,Tutorial5,Tutorial5,0,tutorial,tutorial4,0,True
1012,cp499256ls,"[3, 4, 4, 4, 4, 1, 1, 1, 4, 3, 2, 2, 2, 3, 2, 2, 2, 2, 1, -1]","[23.012, 25.507, 26.136, 26.715, 27.517, 28.308, 28.854, 29.724, 32.576, 33.396, 35.093, 35.711, 36.189, 38.053, 38.741, 39.484, 39.999, 41.186, 42.14, 45.265]",45.265,20,23.012,Tutorial6,Tutorial6,0,tutorial,tutorial5,0,True
1013,cp499256ls,"[4, -1, -1, -1, -1, -1, 4, 1, 4, 3, 3, 3, 3, 3, 3, -1]","[28.825, 46.761, 48.358, 48.846, 49.053, 52.704, 53.764, 54.985, 55.792, 56.548, 57.151, 59.851, 60.968, 61.605, 62.306, 64.766]",64.766,16,28.825,Tutorial7,Tutorial7,0,tutorial,tutorial6,0,True
