action,search_n_nodes,search_depth,n_calls,n_call_dict,n_sol,env_name,seed
2,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
4,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
2,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
3,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
1,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
1,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
1,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
1,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
3,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
2,126734,4,135454.03125,"{0: 0, 1: 277, 2: 8547, 3: 126624, 4: 965}",160,Env13D1
4,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
4,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
4,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
4,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
4,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
4,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
3,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
1,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
4,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
4,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
2,4734,4,5778.0,"{0: 0, 1: 167, 2: 1799, 3: 3811, 4: 1}",1,Env14D0
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
3,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
1,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
2,40981,4,46343.0,"{0: 0, 1: 230, 2: 4626, 3: 40960, 4: 527}",1,Env14D1
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
1,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
1,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
2,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
1,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
3,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
3,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
3,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
3,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
3,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
3,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
3,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
1,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
3,4615,3,5120.0,"{0: 0, 1: 94, 2: 5025, 3: 9}",9,Env15D0,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
1,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
1,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
2,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
1,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
3,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
3,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
3,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
3,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
3,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
3,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
3,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
1,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
4,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
3,24821,3,26097.0,"{0: 0, 1: 218, 2: 25878, 3: 9}",9,Env15D1,0
